case,start,solver,stopping,condition,converged,residual_calls,jacobian_calls,residual_norm,relative_residual,gradient_infinity,gradient_orthogonality,parameter_error,equivalent_parameter_error,fit_target,recovery_target,termination,parameters
ssvi-narrow-false,2,qr,exact-progress,8.29274818e0,true,15,10,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,true,true,"SolverConverged","[-0.3, 0.5, 0.5]"
ssvi-narrow-false,2,trust-cholesky,exact-progress,8.29274818e0,false,800,9,3.86341262e-17,3.01260190e-17,1.83534931e-18,1.43442782e-1,5.55111512e-17,5.55111512e-17,true,true,"MaxIter","[-0.3, 0.49999999999999994, 0.5]"
ssvi-narrow-false,2,trust-qr,exact-progress,8.29274818e0,false,800,6,9.14480668e-17,7.13091371e-17,5.88905394e-18,1.67537265e-1,1.11022302e-16,1.11022302e-16,true,true,"MaxIter","[-0.30000000000000004, 0.4999999999999999, 0.5]"
ssvi-narrow-false,2,minpack,exact-progress,8.29274818e0,false,9,8,8.85898669e-17,6.90803774e-17,4.32219293e-18,1.76426628e-1,1.11022302e-16,1.11022302e-16,true,true,"NoImprovementPossible(""xtol"")","[-0.29999999999999993, 0.5000000000000001, 0.4999999999999999]"
ssvi-narrow-true,0,cholesky,relative,3.90077509e2,true,32,31,3.02459373e-17,8.42423168e-17,9.54404060e-19,1.03038324e-1,1.80966353e-14,1.80966353e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999819, 0.5000000000000111]"
ssvi-narrow-true,0,qr,relative,3.90077509e2,true,32,31,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.43773882e-14,1.43773882e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999856, 0.5000000000000088]"
ssvi-narrow-true,0,trust-cholesky,relative,3.90077509e2,true,7,6,3.60555504e-17,1.00423507e-16,3.22153247e-18,2.93887752e-1,2.07056594e-14,2.07056594e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.4999999999999793, 0.5000000000000127]"
ssvi-narrow-true,0,trust-qr,relative,3.90077509e2,true,7,6,4.44305997e-17,1.23750063e-16,5.82214436e-18,4.27892179e-1,1.44328993e-14,1.44328993e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.49999999999998557, 0.5000000000000089]"
ssvi-narrow-true,0,minpack,relative,3.90077509e2,true,7,6,3.25462973e-17,9.06493809e-17,3.57866222e-18,3.59048134e-1,1.65978342e-14,1.65978342e-14,true,true,"Converged { ftol: false, xtol: true }","[-0.3, 0.4999999999999834, 0.5000000000000102]"
ssvi-narrow-true,0,cholesky,gradient-only,3.90077509e2,true,33,33,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.10542736e-15,7.10542736e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999929, 0.5000000000000043]"
ssvi-narrow-true,0,qr,gradient-only,3.90077509e2,false,77,31,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.43773882e-14,1.43773882e-14,true,true,"SolverFailed","[-0.3, 0.4999999999999856, 0.5000000000000088]"
ssvi-narrow-true,0,trust-cholesky,gradient-only,3.90077509e2,true,13,9,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.03250741e-14,1.03250741e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999897, 0.5000000000000063]"
ssvi-narrow-true,0,trust-qr,gradient-only,3.90077509e2,true,10,10,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.21485110e-15,9.21485110e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999908, 0.5000000000000057]"
ssvi-narrow-true,0,minpack,gradient-only,3.90077509e2,false,9,8,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,0,cholesky,model-only,3.90077509e2,true,33,33,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.10542736e-15,7.10542736e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999929, 0.5000000000000043]"
ssvi-narrow-true,0,qr,model-only,3.90077509e2,true,44,31,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.43773882e-14,1.43773882e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999856, 0.5000000000000088]"
ssvi-narrow-true,0,trust-cholesky,model-only,3.90077509e2,true,13,9,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.03250741e-14,1.03250741e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999897, 0.5000000000000063]"
ssvi-narrow-true,0,trust-qr,model-only,3.90077509e2,true,10,10,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.21485110e-15,9.21485110e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999908, 0.5000000000000057]"
ssvi-narrow-true,0,minpack,model-only,3.90077509e2,false,9,8,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,0,cholesky,step-only,3.90077509e2,true,32,31,3.02459373e-17,8.42423168e-17,9.54404060e-19,1.03038324e-1,1.80966353e-14,1.80966353e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999819, 0.5000000000000111]"
ssvi-narrow-true,0,qr,step-only,3.90077509e2,true,32,31,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.43773882e-14,1.43773882e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999856, 0.5000000000000088]"
ssvi-narrow-true,0,trust-cholesky,step-only,3.90077509e2,true,7,6,3.60555504e-17,1.00423507e-16,3.22153247e-18,2.93887752e-1,2.07056594e-14,2.07056594e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.4999999999999793, 0.5000000000000127]"
ssvi-narrow-true,0,trust-qr,step-only,3.90077509e2,true,7,6,4.44305997e-17,1.23750063e-16,5.82214436e-18,4.27892179e-1,1.44328993e-14,1.44328993e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.49999999999998557, 0.5000000000000089]"
ssvi-narrow-true,0,minpack,step-only,3.90077509e2,true,7,6,3.25462973e-17,9.06493809e-17,3.57866222e-18,3.59048134e-1,1.65978342e-14,1.65978342e-14,true,true,"Converged { ftol: false, xtol: true }","[-0.3, 0.4999999999999834, 0.5000000000000102]"
ssvi-narrow-true,0,cholesky,exact-progress,3.90077509e2,true,33,33,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.10542736e-15,7.10542736e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999929, 0.5000000000000043]"
ssvi-narrow-true,0,qr,exact-progress,3.90077509e2,true,76,31,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.43773882e-14,1.43773882e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999856, 0.5000000000000088]"
ssvi-narrow-true,0,trust-cholesky,exact-progress,3.90077509e2,true,13,9,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.03250741e-14,1.03250741e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999897, 0.5000000000000063]"
ssvi-narrow-true,0,trust-qr,exact-progress,3.90077509e2,true,10,10,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.21485110e-15,9.21485110e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999908, 0.5000000000000057]"
ssvi-narrow-true,0,minpack,exact-progress,3.90077509e2,false,9,8,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,1,cholesky,relative,3.90077509e2,true,29,26,3.25462973e-17,9.06493809e-17,3.57866222e-18,3.59048134e-1,1.09356968e-14,1.09356968e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998906, 0.5000000000000068]"
ssvi-narrow-true,1,qr,relative,3.90077509e2,true,29,26,3.67171753e-17,1.02266294e-16,2.49332858e-18,2.21739879e-1,1.96509475e-14,1.96509475e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998035, 0.5000000000000121]"
ssvi-narrow-true,1,trust-cholesky,relative,3.90077509e2,true,7,6,3.53815554e-17,9.85462666e-17,3.93659015e-18,3.63309567e-1,1.11022302e-14,1.11022302e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.4999999999999889, 0.5000000000000068]"
ssvi-narrow-true,1,trust-qr,relative,3.90077509e2,true,7,6,3.92523115e-17,1.09327267e-16,3.73701917e-18,4.61028107e-1,1.47104551e-14,1.47104551e-14,true,true,"SolverConverged","[-0.3000000000000001, 0.4999999999999853, 0.500000000000009]"
ssvi-narrow-true,1,minpack,relative,3.90077509e2,true,7,6,3.53815554e-17,9.85462666e-17,3.93659015e-18,3.63309567e-1,9.49240686e-15,9.49240686e-15,true,true,"Converged { ftol: false, xtol: true }","[-0.30000000000000004, 0.4999999999999905, 0.5000000000000058]"
ssvi-narrow-true,1,cholesky,gradient-only,3.90077509e2,false,800,28,2.08166817e-17,5.79795388e-17,1.53892452e-18,2.41401171e-1,4.82947016e-15,4.82947016e-15,true,true,"MaxIter","[-0.3, 0.49999999999999517, 0.500000000000003]"
ssvi-narrow-true,1,qr,gradient-only,3.90077509e2,true,37,31,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.43849426e-15,7.43849426e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999256, 0.5000000000000046]"
ssvi-narrow-true,1,trust-cholesky,gradient-only,3.90077509e2,false,800,8,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.64868119e-14,1.64868119e-14,true,true,"MaxIter","[-0.3, 0.4999999999999835, 0.5000000000000101]"
ssvi-narrow-true,1,trust-qr,gradient-only,3.90077509e2,false,800,11,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,1.79301018e-14,1.79301018e-14,true,true,"MaxIter","[-0.3, 0.49999999999998207, 0.500000000000011]"
ssvi-narrow-true,1,minpack,gradient-only,3.90077509e2,false,10,8,2.77555756e-17,7.73060518e-17,1.42952236e-18,1.68179968e-1,1.48769885e-14,1.48769885e-14,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.4999999999999851, 0.5000000000000091]"
ssvi-narrow-true,1,cholesky,model-only,3.90077509e2,true,46,28,2.08166817e-17,5.79795388e-17,1.53892452e-18,2.41401171e-1,4.82947016e-15,4.82947016e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999517, 0.500000000000003]"
ssvi-narrow-true,1,qr,model-only,3.90077509e2,true,37,31,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.43849426e-15,7.43849426e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999256, 0.5000000000000046]"
ssvi-narrow-true,1,trust-cholesky,model-only,3.90077509e2,true,50,8,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.64868119e-14,1.64868119e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999835, 0.5000000000000101]"
ssvi-narrow-true,1,trust-qr,model-only,3.90077509e2,true,52,11,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,1.79301018e-14,1.79301018e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998207, 0.500000000000011]"
ssvi-narrow-true,1,minpack,model-only,3.90077509e2,false,10,8,2.77555756e-17,7.73060518e-17,1.42952236e-18,1.68179968e-1,1.48769885e-14,1.48769885e-14,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.4999999999999851, 0.5000000000000091]"
ssvi-narrow-true,1,cholesky,step-only,3.90077509e2,true,29,26,3.25462973e-17,9.06493809e-17,3.57866222e-18,3.59048134e-1,1.09356968e-14,1.09356968e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998906, 0.5000000000000068]"
ssvi-narrow-true,1,qr,step-only,3.90077509e2,true,29,26,3.67171753e-17,1.02266294e-16,2.49332858e-18,2.21739879e-1,1.96509475e-14,1.96509475e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998035, 0.5000000000000121]"
ssvi-narrow-true,1,trust-cholesky,step-only,3.90077509e2,true,7,6,3.53815554e-17,9.85462666e-17,3.93659015e-18,3.63309567e-1,1.11022302e-14,1.11022302e-14,true,true,"SolverConverged","[-0.30000000000000004, 0.4999999999999889, 0.5000000000000068]"
ssvi-narrow-true,1,trust-qr,step-only,3.90077509e2,true,7,6,3.92523115e-17,1.09327267e-16,3.73701917e-18,4.61028107e-1,1.47104551e-14,1.47104551e-14,true,true,"SolverConverged","[-0.3000000000000001, 0.4999999999999853, 0.500000000000009]"
ssvi-narrow-true,1,minpack,step-only,3.90077509e2,true,7,6,3.53815554e-17,9.85462666e-17,3.93659015e-18,3.63309567e-1,9.49240686e-15,9.49240686e-15,true,true,"Converged { ftol: false, xtol: true }","[-0.30000000000000004, 0.4999999999999905, 0.5000000000000058]"
ssvi-narrow-true,1,cholesky,exact-progress,3.90077509e2,true,79,28,2.08166817e-17,5.79795388e-17,1.53892452e-18,2.41401171e-1,4.82947016e-15,4.82947016e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999517, 0.500000000000003]"
ssvi-narrow-true,1,qr,exact-progress,3.90077509e2,true,37,31,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.43849426e-15,7.43849426e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999256, 0.5000000000000046]"
ssvi-narrow-true,1,trust-cholesky,exact-progress,3.90077509e2,false,800,8,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.64868119e-14,1.64868119e-14,true,true,"MaxIter","[-0.3, 0.4999999999999835, 0.5000000000000101]"
ssvi-narrow-true,1,trust-qr,exact-progress,3.90077509e2,false,800,11,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,1.79301018e-14,1.79301018e-14,true,true,"MaxIter","[-0.3, 0.49999999999998207, 0.500000000000011]"
ssvi-narrow-true,1,minpack,exact-progress,3.90077509e2,false,10,8,2.77555756e-17,7.73060518e-17,1.42952236e-18,1.68179968e-1,1.48769885e-14,1.48769885e-14,true,true,"NoImprovementPossible(""xtol"")","[-0.3, 0.4999999999999851, 0.5000000000000091]"
ssvi-narrow-true,2,cholesky,relative,3.90077509e2,true,13,12,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.50435220e-14,1.50435220e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998496, 0.5000000000000092]"
ssvi-narrow-true,2,qr,relative,3.90077509e2,true,13,12,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.32116540e-14,1.32116540e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999868, 0.5000000000000081]"
ssvi-narrow-true,2,trust-cholesky,relative,3.90077509e2,true,7,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,2,trust-qr,relative,3.90077509e2,true,7,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,8.54871729e-15,8.54871729e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999145, 0.5000000000000052]"
ssvi-narrow-true,2,minpack,relative,3.90077509e2,true,7,6,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.93649607e-15,9.93649607e-15,true,true,"ResidualsZero","[-0.3, 0.49999999999999006, 0.5000000000000061]"
ssvi-narrow-true,2,cholesky,gradient-only,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.12132525e-14,1.12132525e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999888, 0.5000000000000069]"
ssvi-narrow-true,2,qr,gradient-only,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.38138456e-15,9.38138456e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999906, 0.5000000000000058]"
ssvi-narrow-true,2,trust-cholesky,gradient-only,3.90077509e2,false,800,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"MaxIter","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,2,trust-qr,gradient-only,3.90077509e2,false,800,7,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,8.54871729e-15,8.54871729e-15,true,true,"MaxIter","[-0.3, 0.49999999999999145, 0.5000000000000052]"
ssvi-narrow-true,2,minpack,gradient-only,3.90077509e2,true,7,6,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.93649607e-15,9.93649607e-15,true,true,"ResidualsZero","[-0.3, 0.49999999999999006, 0.5000000000000061]"
ssvi-narrow-true,2,cholesky,model-only,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.12132525e-14,1.12132525e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999888, 0.5000000000000069]"
ssvi-narrow-true,2,qr,model-only,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.38138456e-15,9.38138456e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999906, 0.5000000000000058]"
ssvi-narrow-true,2,trust-cholesky,model-only,3.90077509e2,true,47,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,2,trust-qr,model-only,3.90077509e2,true,48,7,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,8.54871729e-15,8.54871729e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999145, 0.5000000000000052]"
ssvi-narrow-true,2,minpack,model-only,3.90077509e2,true,7,6,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.93649607e-15,9.93649607e-15,true,true,"ResidualsZero","[-0.3, 0.49999999999999006, 0.5000000000000061]"
ssvi-narrow-true,2,cholesky,step-only,3.90077509e2,true,13,12,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.50435220e-14,1.50435220e-14,true,true,"SolverConverged","[-0.3, 0.49999999999998496, 0.5000000000000092]"
ssvi-narrow-true,2,qr,step-only,3.90077509e2,true,13,12,1.69967494e-17,4.73400952e-17,1.08533363e-18,2.10041836e-1,1.32116540e-14,1.32116540e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999868, 0.5000000000000081]"
ssvi-narrow-true,2,trust-cholesky,step-only,3.90077509e2,true,7,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,2,trust-qr,step-only,3.90077509e2,true,7,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,8.54871729e-15,8.54871729e-15,true,true,"SolverConverged","[-0.3, 0.49999999999999145, 0.5000000000000052]"
ssvi-narrow-true,2,minpack,step-only,3.90077509e2,true,7,6,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.93649607e-15,9.93649607e-15,true,true,"ResidualsZero","[-0.3, 0.49999999999999006, 0.5000000000000061]"
ssvi-narrow-true,2,cholesky,exact-progress,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.12132525e-14,1.12132525e-14,true,true,"SolverConverged","[-0.3, 0.4999999999999888, 0.5000000000000069]"
ssvi-narrow-true,2,qr,exact-progress,3.90077509e2,true,14,14,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.38138456e-15,9.38138456e-15,true,true,"SolverConverged","[-0.3, 0.4999999999999906, 0.5000000000000058]"
ssvi-narrow-true,2,trust-cholesky,exact-progress,3.90077509e2,false,800,6,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,9.43689571e-15,9.43689571e-15,true,true,"MaxIter","[-0.3, 0.49999999999999056, 0.5000000000000058]"
ssvi-narrow-true,2,trust-qr,exact-progress,3.90077509e2,false,800,7,1.20185168e-17,3.34745023e-17,6.10215335e-19,1.65792850e-1,8.54871729e-15,8.54871729e-15,true,true,"MaxIter","[-0.3, 0.49999999999999145, 0.5000000000000052]"
ssvi-narrow-true,2,minpack,exact-progress,3.90077509e2,true,7,6,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.93649607e-15,9.93649607e-15,true,true,"ResidualsZero","[-0.3, 0.49999999999999006, 0.5000000000000061]"
