comparison,mode,case,rounds,median_ratio,bootstrap_95_lower,bootstrap_95_upper
paired/cobyla-rows,executor,sphere_1,15,2.2744097569147432,2.251620783212386,2.28297825028674
paired/cobyla-rows,executor,sphere_20,15,0.7438954077960847,0.7413207111221696,0.744723806294396
paired/cobyla-rows,executor,sphere_3,15,2.189169512366124,2.1815167488288227,2.197899650565691
paired/cobyla-rows,executor,sphere_40,15,0.6102091301999024,0.6013927844910437,0.6258224506745785
paired/cobyla-rows,executor,sphere_5,15,1.9024843576490869,1.8952295706671698,1.9052884321714005
paired/cobyla-native,raw,camel,15,2.1054495331248426,2.1017344034810104,2.110043730839533
paired/cobyla-native,raw,quadratic,15,1.4234779232861197,1.423030595799572,1.4272723615589142
paired/cobyla-native,raw,sphere,15,1.15674730926477,1.1522822241059636,1.157890805717249
paired/cobyla-native,raw,sphere_1,15,2.2543236907176936,2.2432035693717407,2.2574397112259827
paired/cobyla-native,raw,sphere_20,15,0.7489224004743709,0.7449014270150349,0.750508767618143
paired/cobyla-native,raw,sphere_3,15,2.160346459849847,2.159423213077902,2.162313093801542
paired/cobyla-native,raw,sphere_40,15,0.6121629579932891,0.6093816115351447,0.6134110320672163
paired/cobyla-native,raw,sphere_5,15,1.9155792959660218,1.907401479800299,1.9247414474318145
paired/cobyla-rows,raw,camel,15,1.9314717963422146,1.9302405046498612,1.93893866658398
paired/cobyla-rows,raw,quadratic,15,1.3761120052699645,1.3738085388145536,1.381177767039243
paired/cobyla-rows,raw,sphere,15,1.1230276596349773,1.1200448540458479,1.1299953591053948
paired/cobyla-rows,raw,sphere_1,15,1.853970927952958,1.8352677970410949,1.8591809407476012
paired/cobyla-rows,raw,sphere_20,15,0.7417639152107908,0.7366087399345346,0.7441358153728616
paired/cobyla-rows,raw,sphere_3,15,1.9856772780134604,1.97956182950543,1.9967589629476206
paired/cobyla-rows,raw,sphere_40,15,0.6071279573652753,0.6058910055480826,0.6109119331471186
paired/cobyla-rows,raw,sphere_5,15,1.7890282735310334,1.7722247066570436,1.7952601445399083
before/cobyla-native,executor,camel,15,2.4463485005207333,2.4450237196009796,2.458185025503704
before/cobyla-native,executor,quadratic,15,1.6160376440020456,1.611000408540051,1.6445577149539699
before/cobyla-native,executor,sphere,15,1.1684514939418889,1.1642383733888841,1.169278973304705
before/cobyla-native,executor,sphere_1,15,2.8216724295975877,2.803976822717874,2.831215187397051
before/cobyla-native,executor,sphere_20,15,0.7622984317535187,0.7586801292135358,0.7654016990348832
before/cobyla-native,executor,sphere_3,15,2.4623078630352784,2.4544383843005706,2.4693128158862487
before/cobyla-native,executor,sphere_40,15,0.6189295515679005,0.6182959590869808,0.6199062320399131
before/cobyla-native,executor,sphere_5,15,2.0490088171211625,2.047235922492037,2.058799578394187
before/cobyla-rows,executor,camel,15,2.250949640143845,2.2409448784669173,2.265216689564137
before/cobyla-rows,executor,quadratic,15,1.5627554385995959,1.5576763246107854,1.595009357488372
before/cobyla-rows,executor,sphere,15,1.1372988228484633,1.1304725401538847,1.1443721018551916
before/cobyla-rows,executor,sphere_1,15,2.320290724079879,2.3065827960516843,2.33206893163311
before/cobyla-rows,executor,sphere_20,15,0.7548993613845156,0.7534782533458791,0.7576067293009382
before/cobyla-rows,executor,sphere_3,15,2.26459046650761,2.2534310669224946,2.2747610200911335
before/cobyla-rows,executor,sphere_40,15,0.6159234142111866,0.6109618223830997,0.619108931499404
before/cobyla-rows,executor,sphere_5,15,1.9195375111361719,1.906124270037701,1.9245556784201276
before/cobyla-native,raw,camel,15,2.0339612671689706,2.0287969497729845,2.0451285162730097
before/cobyla-native,raw,quadratic,15,1.3926390253373648,1.3885058700265438,1.397032932508884
before/cobyla-native,raw,sphere,15,1.1553437197099143,1.148195238532453,1.1593473417961477
before/cobyla-native,raw,sphere_1,15,2.271809539718486,2.2353525671820567,2.2860292238710453
before/cobyla-native,raw,sphere_20,15,0.7627010440719408,0.7596553413262459,0.7678050556055777
before/cobyla-native,raw,sphere_3,15,2.12869440235073,2.115908899822513,2.144138658021088
before/cobyla-native,raw,sphere_40,15,0.622286842400295,0.6205425629734773,0.6246715037298378
before/cobyla-native,raw,sphere_5,15,1.9699850380111865,1.9378590336916388,1.973673701448898
before/cobyla-rows,raw,camel,15,1.8694018852264964,1.8654100434991479,1.879471854260327
before/cobyla-rows,raw,quadratic,15,1.3470269459839117,1.3422806738995188,1.3499589769736522
before/cobyla-rows,raw,sphere,15,1.125331751352124,1.1211517292904665,1.1300558445895308
before/cobyla-rows,raw,sphere_1,15,1.8601268814898693,1.840685563988481,1.8803140045682747
before/cobyla-rows,raw,sphere_20,15,0.7545732914791506,0.7518186789795419,0.7612852317684901
before/cobyla-rows,raw,sphere_3,15,1.9559257856816537,1.9430637666524901,1.9685434740098733
before/cobyla-rows,raw,sphere_40,15,0.6167224837239328,0.6136209961238309,0.6201897165141578
before/cobyla-rows,raw,sphere_5,15,1.8106964979350646,1.7937521966775927,1.8497891732931624
control/cobyla-native,executor,camel,15,2.45197414095183,2.4322431411062477,2.463966633208918
control/cobyla-native,executor,quadratic,15,1.6180375738669859,1.6138335230929972,1.621025176273143
control/cobyla-native,executor,sphere,15,1.1674456507590818,1.1641583077434547,1.1694098682355705
control/cobyla-native,executor,sphere_1,15,2.8395303923849142,2.791110153319933,2.857815529740208
control/cobyla-native,executor,sphere_20,15,0.7631626191720151,0.7601999133602747,0.7654608360524322
control/cobyla-native,executor,sphere_3,15,2.4507749047269365,2.4500950012742173,2.4764263994559856
control/cobyla-native,executor,sphere_40,15,0.6209145358286166,0.6198990507381641,0.6250485557231934
control/cobyla-native,executor,sphere_5,15,2.066680808285621,2.0509189681867257,2.098005552268805
control/cobyla-rows,executor,camel,15,2.256296900168604,2.230460840123215,2.262960227226873
control/cobyla-rows,executor,quadratic,15,1.5658336796381371,1.5603258027315865,1.5703245967013972
control/cobyla-rows,executor,sphere,15,1.1365068712442088,1.1327161150945333,1.139482740381635
control/cobyla-rows,executor,sphere_1,15,2.327929935894745,2.3047213012563543,2.347310298944644
control/cobyla-rows,executor,sphere_20,15,0.7558044462453564,0.7544785883950509,0.7629022979433409
control/cobyla-rows,executor,sphere_3,15,2.2625707968588276,2.2480849703545798,2.2726107272535065
control/cobyla-rows,executor,sphere_40,15,0.6165960020735597,0.6115619808937076,0.6196254737085545
control/cobyla-rows,executor,sphere_5,15,1.9236525744593027,1.9065302447699348,1.9502339914219629
control/cobyla-native,raw,camel,15,2.030497206745284,2.021497530684882,2.0368362806428273
control/cobyla-native,raw,quadratic,15,1.3900487388937877,1.3874893182218617,1.394892308253444
control/cobyla-native,raw,sphere,15,1.1516207165405021,1.1434048751606276,1.1585593546906354
control/cobyla-native,raw,sphere_1,15,2.255461093622581,2.2333900262569597,2.2820340454836336
control/cobyla-native,raw,sphere_20,15,0.7617632066244471,0.7599973651472146,0.7720828129596581
control/cobyla-native,raw,sphere_3,15,2.1117121072674,2.091214528014417,2.1377695175982514
control/cobyla-native,raw,sphere_40,15,0.6219642226114713,0.6200631508719924,0.6259311272243949
control/cobyla-native,raw,sphere_5,15,1.9706301913127429,1.948074833468884,1.9851349782432066
control/cobyla-rows,raw,camel,15,1.8672317615703564,1.8598494194640534,1.87666037417118
control/cobyla-rows,raw,quadratic,15,1.3451849425885607,1.3384578095449502,1.347734447525648
control/cobyla-rows,raw,sphere,15,1.1216422754058797,1.1118623074151004,1.1286602617811243
control/cobyla-rows,raw,sphere_1,15,1.8556468508768973,1.8198723307551403,1.8736737180372809
control/cobyla-rows,raw,sphere_20,15,0.7552946872046978,0.7537774173769104,0.7709347637844632
control/cobyla-rows,raw,sphere_3,15,1.9421467063145768,1.9258037214299948,1.9714595367817753
control/cobyla-rows,raw,sphere_40,15,0.6175369505434553,0.614934555029851,0.6204306164162243
control/cobyla-rows,raw,sphere_5,15,1.8357297698562087,1.8144689367133071,1.8538864831348592
